date,total_deposits_t,weighted_retention_rate,cohort,total_deposits,week_1_retention,week_2_retention,week_3_retention,week_4_retention,week_5_retention,week_6_retention,week_7_retention,week_8_retention,week_9_retention,week_10_retention,week_11_retention,week_12_retention
November 25 2024,3.53133836608011e+06,0.7056017255946359,2024-11-25 00:00:00.000 UTC,3.53133836608011e+06,0.9524331908965317,0.9359945724402134,0.8248072320180678,0.7863633890158817,0.8000448667578193,0.7719543130290314,0.7484830466321281,0.746040918281771,0.7147023194047786,0.6316797671378805,0.6044931209375868,0.6128696039591075
November 18 2024,7.584021673967216e+06,0.6327263329105246,2024-11-18 00:00:00.000 UTC,7.584021673967216e+06,0.9543548225359153,0.723627594861579,0.7197181939039294,0.701741095468718,0.6459845840747991,0.6444952014095368,0.6520341732184494,0.6497144821775935,0.6492222053133547,0.6206909131112661,0.570278471799261,0.566925301972446
November 11 2024,321603.7748001326,0.8653538418977211,2024-11-11 00:00:00.000 UTC,321603.7748001326,0.9272713796873137,0.9102615812584564,0.8944754161169324,0.8847520384732537,0.8831822982225358,0.8822901336709926,0.8822990518410719,0.8823334613904558,0.8814926528858521,0.8720731735584754,0.8623116602741346,0.7869469584876264
November 04 2024,3.8017492603529566e+06,0.790799440356661,2024-11-04 00:00:00.000 UTC,3.8017492603529566e+06,0.9989614751660196,0.9167367951812501,0.7895604334953807,0.7922466222507071,0.7921194394900538,0.7921201551547976,0.7919517736571802,0.7895277523549953,0.789560018021758,0.7770088379630843,0.7770095309723228,0.7763181289550483
October 28 2024,1.037028805622257e+07,0.8578340281907464,2024-10-28 00:00:00.000 UTC,1.037028805622257e+07,0.9999102478271154,0.9795658843850805,0.8545621362472086,0.8545153454247457,0.8545054253043189,0.8534388421426715,0.853323824350347,0.8533238292266909,0.8533233803301125,0.853322656972908,0.8529305298832186,0.8484894988984385
October 21 2024,2.2000870147600144e+07,0.5284228714296363,2024-10-21 00:00:00.000 UTC,2.2000870147600144e+07,0.5479395294900008,0.5470284690306458,0.5435099567609415,0.5409699581526759,0.5304216262203734,0.5272080039524808,0.5266884245573458,0.5261126398549634,0.5256071696207363,0.5255885130381093,0.5254149443266557,0.5252989592456666
October 14 2024,1.5219394491078867e+07,0.5147575310204534,2024-10-14 00:00:00.000 UTC,1.5219394491078867e+07,0.9420322223294169,0.9441893512971027,0.9907790878376469,0.9863227355812123,0.9850510968773576,0.9850057945081367,0.9780297936217561,0.9754022247423105,0.11724666690123417,0.11709978684144141,0.11699649205269307,0.1170960334168682
October 07 2024,703596.7215029065,0.5183524315972471,2024-10-07 00:00:00.000 UTC,703596.7215029065,0.81524381636244,0.7580779675532435,0.7322896205321121,0.6191526263874787,0.6140009302943824,0.5798495533751012,0.5109977342149936,0.48699812268963566,0.4675192847868228,0.465212311855565,0.4548732546462623,0.46176141420663286
September 30 2024,1.0101258165757999e+07,0.08808152255229128,2024-09-30 00:00:00.000 UTC,1.0101258165757999e+07,0.9665049670786522,0.9656875757817979,0.06856030675493424,0.06844335947232191,0.06822134678116465,0.06816802175413386,0.06790175780584713,0.0679049282055221,0.048957314955067395,0.04255868285129124,0.03837029279242885,0.03634015031178429
September 23 2024,4.35480920829636e+06,0.1557331110768578,2024-09-23 00:00:00.000 UTC,4.35480920829636e+06,0.8187342122963067,0.7986677510606318,0.8373207076016331,0.1394876441982929,0.13936133538343307,0.14465512861506338,0.14419715105176426,0.08219153621735238,0.08217894608027515,0.081683567085838,0.08148820077744125,0.08139450501148694
September 16 2024,4.1358375319054727e+06,0.21180604168327777,2024-09-16 00:00:00.000 UTC,4.1358375319054727e+06,0.9559932207356471,0.8984172992670264,0.8785015596031799,0.910927860480227,0.15493165516143675,0.1501521352941273,0.15110799195295307,0.15110963943548855,0.1293893343040388,0.07242052037877704,0.07208045823345062,0.07208574262307627
September 09 2024,1.765923214118259e+07,0.5386006365644986,2024-09-09 00:00:00.000 UTC,1.765923214118259e+07,0.9697218386639567,0.9689201135201769,0.9141270190126285,0.9101066823023168,0.9043660293462072,0.6062658570384057,0.6057969494014802,0.46948246000393457,0.390696533623241,0.39082555064401375,0.39551598379321495,0.3991180045417878
September 02 2024,1.7703418476782877e+07,0.6341742797609107,2024-09-02 00:00:00.000 UTC,1.7703418476782877e+07,0.9988476925236998,0.9868143855390009,0.9802817816451674,0.8878162258804169,0.8746915674457708,0.8667836983591514,0.5384154012072713,0.5360106700456311,0.534518792035322,0.5335194059145129,0.5326447139122575,0.5304082393828831
August 26 2024,1.22195930334139e+07,0.7162467873407753,2024-08-26 00:00:00.000 UTC,1.22195930334139e+07,0.9854685289069228,0.9666264246052358,0.9691027697280011,0.9693761064432026,0.8343016334955475,0.803553653792123,0.7166924334211796,0.713869348605858,0.6752641707746893,0.6291538944645779,0.6190742968627363,0.6053624699477156
August 19 2024,8.2014758058722075e+06,0.37618967097964584,2024-08-19 00:00:00.000 UTC,8.2014758058722075e+06,0.7642384475657582,0.7146876931988726,0.7113799005873609,0.4413532873602637,0.45673543883893436,0.4346130880463677,0.39961764948902573,0.39889341703509784,0.38854844357578483,0.2911085198670437,0.2758645853849429,0.2439391179985016
August 12 2024,5.054582879343991e+06,0.4216083177176139,2024-08-12 00:00:00.000 UTC,5.054582879343991e+06,0.9974016268717674,0.9823085326709234,0.9323854390798432,0.9324468105769456,0.37921339386733954,0.3998834926746447,0.36984197017172465,0.320186473586212,0.3415944640659496,0.3302033486091145,0.3277456714191485,0.33076224805344157
August 05 2024,3.715597179365458e+06,0.8156794286149793,2024-08-05 00:00:00.000 UTC,3.715597179365458e+06,0.9692706720145033,0.9479197955541421,0.9341186879898823,0.8901184480433748,0.890650817844604,0.9082925229448863,0.8333946580238673,0.7658328002604022,0.7523271966328973,0.791800485013336,0.7758907335445555,0.7756561157283569
July 29 2024,5.553510054523163e+06,0.8364933173954504,2024-07-29 00:00:00.000 UTC,5.553510054523163e+06,0.8577175684610198,0.8788587462816954,0.8875404652189144,0.8459637382931824,0.8071105109595177,0.8067089266653572,0.8269094907314639,0.8730003069923573,0.8148096178925122,0.8105989791481468,0.8608064236060746,0.8356871107467927
July 22 2024,1.031720298150404e+07,0.5791839901307946,2024-07-22 00:00:00.000 UTC,1.031720298150404e+07,0.9218545445163452,0.6829712034747681,0.6868320319201872,0.6061916994568992,0.5741073065041041,0.5403890472141357,0.5465475439469318,0.5640967175246,0.6039866901657742,0.5484979701728471,0.5465964779308855,0.5848660709214256
July 15 2024,8.902577709687022e+06,0.6534580630627346,2024-07-15 00:00:00.000 UTC,8.902577709687022e+06,0.924280996866586,0.8492414845617134,0.6926729922764293,0.7136779009477315,0.7161011612080687,0.6494910919117174,0.6030334491101337,0.6054798087475716,0.625639690584579,0.674064339942243,0.621375496525771,0.6387648603794824
